"","paddy.slevel","paddy.temp","paddy.ph","paddy.season","paddy.humidity","paddy.variation","paddy.yield"
"6460",1548,24.8,5.2,0,66,1,809.539479890373
"6461",541,35.5,8.4,1,80,5,532.872416812461
"6462",431,32.5,5.6,1,88,5,650.229263282381
"6463",1165,20.8,4.4,0,68,5,816.066134379556
"6464",2194,30.7,7.5,0,79,1,744.969777619311
"6465",2265,23.2,3.1,1,61,1,760.13554946597
"6466",1743,18.5,3.3,0,60,5,777.835477923509
"6467",2149,34.4,6.3,0,92,5,768.101045046933
"6468",1846,35.7,4.7,0,73,5,638.100889651105
"6469",2256,28,5.9,0,67,1,948.353298086052
"6470",787,30.4,7.9,0,92,1,830.425638298038
"6471",1567,20.6,8.6,0,71,5,834.603270011333
"6472",548,18.4,3.6,0,73,5,715.303624541654
"6473",2321,25.5,6.2,0,89,5,658.681465499103
"6474",1664,17.1,8.9,0,60,1,902.03127390317
"6475",1965,26.8,7.7,0,78,1,758.675955977136
"6476",743,28.5,6.6,0,83,5,790.413144091144
"6477",738,20.7,7.2,0,83,5,758.273063235295
"6478",113,22.6,6.5,0,74,5,743.814286577981
"6479",2276,19.1,5.9,1,94,1,667.503376301223
"6480",2378,23.6,5.8,0,86,1,870.265071590742
"6481",781,20.1,7.3,0,93,5,776.213250596387
"6482",1091,38.9,8.2,0,68,5,722.760816190081
"6483",1331,15.2,4.6,0,61,5,730.346331477631
"6484",628,29.9,6.6,0,71,1,931.466882241269
"6485",348,15.8,8.8,0,87,1,684.455404120187
"6486",1985,40,6.6,0,80,5,616.755365945088
"6487",410,19.4,7,0,81,5,735.269948052398
"6488",1051,23.7,5,1,66,5,604.733340810829
"6489",999,32.9,7.1,1,72,1,597.777952125762
"6490",178,24.7,8.8,1,67,1,729.808493660918
"6491",911,38.3,7.8,0,75,5,628.387317170079
"6492",756,33.2,6,0,83,5,645.793632084193
"6493",2249,35.5,6.5,0,78,5,826.206998759881
"6494",1570,32.2,8.7,0,84,1,979.046102434707
"6495",681,20,4,0,75,1,937.104812404141
"6496",1339,39.8,5.2,0,71,5,666.672591632232
"6497",2418,19.4,4.6,0,67,5,677.586207077062
"6498",977,36.3,6.9,0,79,5,756.62461911949
"6499",1894,16.9,4,1,69,1,756.408425560221
"6500",548,33.4,4.5,0,82,1,712.073338850557
"6501",229,35.1,6.2,0,64,5,751.988881259846
"6502",252,24.6,8.1,0,82,5,795.498578867409
"6503",1646,24.7,7.9,0,91,5,655.555561798004
"6504",585,39.4,3.3,1,88,1,666.810166893993
"6505",1058,18.8,8.7,0,65,1,840.366260843196
"6506",845,24.2,7.1,0,64,5,688.962167990394
"6507",1104,17.8,8.2,0,78,5,716.461477673147
"6508",1271,30.8,4,0,62,5,665.428318735212
"6509",184,29.4,3.3,0,69,1,789.381869218778
"6510",14,30.8,8.1,1,94,1,604.248563250682
"6511",759,36.5,5.3,0,93,5,741.550590889528
"6512",1482,32.6,7.6,0,82,5,744.664703883852
"6513",2304,34.2,6.5,0,88,5,687.081827914032
"6514",284,25.5,6.5,0,68,1,767.862482993708
"6515",1847,23.6,6.1,0,63,1,915.782384306658
"6516",2148,29.3,8.3,0,86,5,651.999213212791
"6517",2470,30.1,5.6,0,75,5,645.260451377059
"6518",1574,27.8,4.4,0,81,5,951.569916191511
"6519",1129,20.7,3,0,76,1,889.824841318963
"6520",1027,27.7,7.8,1,61,1,694.018208472213
"6521",161,25.4,4.9,0,65,5,684.414796950296
"6522",887,21,9,0,85,5,748.000586607183
"6523",1190,39.8,5.9,0,67,5,770.125920240146
"6524",2308,38.6,3.2,0,91,1,867.041240236722
"6525",534,15.3,5.8,0,90,1,858.741722636235
"6526",1428,25.7,3.9,1,61,5,710.297110005437
"6527",499,18.5,7.8,0,73,5,539.107033179607
"6528",171,27.4,8.6,0,63,5,654.795542592183
"6529",1216,16.1,6.5,0,70,1,932.537466535966
"6530",7,37.7,4.2,1,76,1,766.676792878813
"6531",834,37.8,8.7,0,77,5,738.824937756484
"6532",75,33.3,6.6,0,75,5,672.402631992009
"6533",370,19.7,3.5,0,72,5,653.511555853765
"6534",2021,31.9,7.1,0,85,1,877.472151109638
"6535",1692,25.8,4.8,0,90,1,898.294980858918
"6536",282,20.6,6.6,0,71,5,667.477803603591
"6537",1649,37.4,4.1,0,61,5,694.6516332527
"6538",393,19.9,6.4,0,70,5,519.681821231885
"6539",598,25.4,8,0,66,1,922.74585380995
"6540",896,19,5.7,0,88,1,726.400337756301
"6541",1963,38.6,7.3,1,74,5,661.659276807526
"6542",126,39,4.8,1,64,5,619.961727426077
"6543",2041,39.5,8,0,90,5,680.761154337476
"6544",1902,19.3,8.8,0,90,1,747.078038736557
"6545",1181,32.4,9,0,83,1,771.481203792306
"6546",1739,30.3,3.7,0,82,5,670.772554321835
"6547",1029,37.7,4.7,0,70,5,656.045551970601
"6548",2248,15.9,5.1,0,65,5,611.211300909054
"6549",2380,27.4,6.4,0,92,1,906.780629259689
"6550",977,29.8,5.5,1,78,1,664.753494229323
"6551",253,27.6,8.7,1,88,5,578.34868147426
"6552",1051,23.5,3.7,0,87,5,848.014585650526
"6553",1151,29.9,9,1,78,5,616.431899853827
"6554",212,34.6,7.6,0,64,1,794.827313996696
"6555",2282,31.9,5.9,0,67,1,905.686537995158
"6556",2254,32.2,3.2,0,72,5,813.3747752135
"6557",2118,38,3.3,0,66,5,743.201575622273
"6558",1109,33,5.2,1,76,5,631.355537637137
"6559",341,28.4,6.3,1,83,1,671.333185579473
"6560",1952,38.7,7.8,1,80,1,714.390971433992
"6561",2397,29.3,8.1,0,77,5,673.062110917332
"6562",74,37.3,6.9,1,80,5,479.702671481452
"6563",1303,38.9,3.8,0,75,5,718.420515605249
"6564",1769,27.1,4.5,0,70,1,904.910869190159
"6565",1509,37.8,6.5,0,79,1,918.576243993205
"6566",960,20.4,4.2,0,67,5,862.704848319603
"6567",377,32.8,6.4,0,70,5,868.981016566977
"6568",864,24.8,8.8,0,92,5,761.437044672978
"6569",1079,15.6,6.2,0,87,1,749.472812287665
"6570",452,34.7,7.9,0,90,1,753.64972356086
"6571",369,34.2,5.2,0,76,5,703.645550335447
"6572",2365,25.7,8.9,1,69,5,505.609439348336
"6573",2426,21.9,6.4,0,89,5,670.343600632623
"6574",691,31,7.9,0,80,1,839.306803121387
"6575",1922,26.7,7.1,0,86,1,787.69175488657
"6576",981,38.8,3.2,0,90,5,708.091093064286
"6577",2031,29.4,6.3,0,67,5,770.619689991387
"6578",902,35.9,6.5,0,71,5,758.209580664212
"6579",142,30.9,6.9,0,67,1,820.766268996522
"6580",620,23.1,5.1,0,60,1,795.10381318784
"6581",610,34.9,4,1,63,5,663.399943825789
"6582",1575,35.5,6.2,0,85,5,654.205999476835
"6583",880,18.5,9,0,71,5,721.807524185473
"6584",468,33.2,4.6,0,79,1,837.501564629686
"6585",979,21.9,8,0,92,1,807.366110462075
"6586",1201,36.9,3.8,0,90,5,877.851568046026
"6587",134,32.1,3.1,0,86,5,636.333646846469
"6588",1031,39.5,6.5,0,78,5,824.008843450186
"6589",792,33.5,4.4,1,70,1,717.588136900061
"6590",2280,35.2,7.7,0,82,1,974.527550799151
"6591",1913,25.5,8.2,0,79,5,748.265114620638
"6592",549,39.3,8.5,0,91,5,651.181560304637
"6593",158,26.8,3.9,0,60,5,622.99567128066
"6594",1950,23.8,8.7,1,64,1,598.861252159501
"6595",531,39.3,5.3,1,65,1,778.53676090017
"6596",2318,25.8,5.4,0,76,5,780.607896018773
"6597",550,33,6.3,0,76,5,580.709236829231
"6598",517,31.8,7.9,0,82,5,729.105979382681
"6599",2414,25.6,4.3,0,61,1,813.262961575917
"6600",1562,18.6,5.2,0,80,1,736.412694666069
"6601",439,39.6,3.6,0,69,5,819.823781517334
"6602",515,28.7,3.9,0,65,5,685.452389755907
"6603",1248,38.8,3.5,0,62,5,814.938702752503
"6604",2377,31.4,6.8,0,81,1,855.715559981763
"6605",421,19.5,3.7,1,61,1,674.554223904852
"6606",2143,36.1,4.3,0,60,5,596.45362245695
"6607",430,21.8,3.5,0,92,5,761.380542566379
"6608",203,34.3,4.1,0,89,5,675.434906210285
"6609",1588,29.8,6.5,0,90,1,932.296127368075
"6610",393,15.3,3.2,0,62,1,777.043926021239
"6611",1620,33.8,8.7,0,62,5,663.187942979857
"6612",721,33.1,6.4,0,64,5,837.647452407206
"6613",1184,29.1,5.3,1,61,5,607.868058381913
"6614",1057,39.5,7.4,0,74,1,858.572001281815
"6615",1307,15.4,7.1,0,94,1,835.465594171546
"6616",1286,29.1,7.3,0,62,5,692.402806218403
"6617",849,16.5,4.1,1,71,5,583.22792587569
"6618",2320,22.7,8.3,1,78,5,655.863527142598
"6619",1106,21.3,5.5,0,67,1,824.229484563693
"6620",2252,20.6,3.6,0,74,1,938.126458157785
"6621",525,31,4.2,1,90,5,635.418135579675
"6622",1359,28.8,5.5,1,60,5,660.458849568386
"6623",47,25.8,3.4,0,72,5,780.118030127293
"6624",1806,31.8,8.5,1,87,1,705.82863970194
"6625",2149,20.4,8.9,0,89,1,955.771322206905
"6626",1312,35.1,6.4,0,65,5,756.41792564032
"6627",94,36.5,3.6,1,82,5,619.871470452441
"6628",0,30.3,5.5,0,77,5,539.152572381621
"6629",1902,28.9,5.5,0,61,1,927.899828083658
"6630",332,19.7,6.9,0,82,1,872.885611928844
"6631",2261,33.6,4.9,0,67,5,713.880213156032
"6632",914,32.7,7.5,1,67,5,578.757074816773
"6633",466,34.4,3.7,0,85,5,805.266543990001
"6634",291,35.1,4.6,0,65,1,711.940873534574
"6635",1934,22.7,7.7,0,83,1,888.380457790724
"6636",2245,36.3,9,1,89,5,599.144928937312
"6637",486,37.8,7.9,0,73,5,779.982953619522
"6638",893,28.5,8.1,1,72,5,535.550459734319
"6639",1795,17.2,6.9,1,86,1,641.207498366324
"6640",588,39.1,8.6,1,76,1,640.622497159833
"6641",730,18.9,6.8,1,67,5,488.137529006538
"6642",1997,24.6,5.3,0,80,5,590.507873659953
"6643",2320,32.3,3.2,0,76,5,751.069003948942
"6644",220,37.2,4.1,0,82,1,810.718871338759
"6645",2034,25,8.9,0,63,1,773.760647447004
"6646",2108,30.3,6.9,0,85,5,795.349333194705
"6647",867,15.9,8.9,1,83,5,568.92113518746
"6648",249,39.9,6.1,0,62,5,540.777136222459
"6649",1873,21.2,8.7,0,91,1,804.038451270511
"6650",1045,23.6,6.2,0,60,1,871.454863653829
"6651",893,31,4.8,0,61,5,790.27650100179
"6652",1991,18.7,5.5,0,93,5,564.490504846132
"6653",656,15.1,7.7,0,92,5,586.433277655548
"6654",1873,26.9,7.1,1,73,1,696.492256596684
"6655",1839,28.9,3.6,1,84,1,778.055263857823
"6656",1200,16.3,7.3,0,70,5,537.972667056601
"6657",1999,39.1,3.6,0,63,5,763.888056925498
"6658",1359,31.7,5.1,0,60,5,806.497240834869
"6659",68,39.5,4.9,0,83,1,747.928796510678
"6660",469,39.2,3.8,1,60,1,632.889777169718
"6661",1841,35.4,4.6,0,74,5,724.656278787491
"6662",551,18.5,8.1,0,81,5,542.817565391306
"6663",1284,23,4,0,86,5,666.907806880772
"6664",600,33.3,6.5,0,82,1,896.427267685067
"6665",2437,38.2,3.6,1,71,1,758.533144649118
"6666",1776,21.2,6.9,1,75,5,546.495615430952
"6667",1214,17.4,7.1,0,79,5,699.209838061749
"6668",2486,19.1,4.9,1,90,5,512.864392534054
"6669",1790,16.8,8.8,0,83,1,636.57509177768
"6670",1535,33.1,4.4,1,94,1,784.919519838877
"6671",2213,20.5,6.5,0,92,5,694.283053364294
"6672",1308,16.4,6.2,0,78,5,753.725732758176
"6673",1116,21.7,6.7,0,72,5,811.482262394081
"6674",1464,39.2,3.5,0,92,1,880.545843035604
"6675",2339,27,6.8,0,71,1,967.770669128125
"6676",2023,17,7.3,1,65,5,560.586747309814
"6677",87,35.7,5.4,0,81,5,682.559390622191
"6678",1377,38.1,8.8,0,88,5,798.513301818942
"6679",1957,26.2,6.6,0,73,1,854.145470075309
"6680",2490,30.4,6.3,0,60,1,907.837852296264
"6681",426,23.3,3.5,1,69,5,655.198856741966
"6682",1824,30.2,3.8,0,71,5,758.515516272746
"6683",767,22.8,7.2,0,60,5,612.485851657887
"6684",2157,27.8,5.5,0,67,1,893.63269021657
"6685",1500,27.5,3.1,0,70,1,853.092881975075
"6686",2233,25,6.6,0,62,5,765.806675655767
"6687",2058,24.9,3.9,0,65,5,878.248833880449
"6688",830,39,4.3,0,83,5,864.077229433072
"6689",1623,22.4,8.5,0,94,1,877.451086808772
"6690",375,33.8,7.1,0,84,1,935.003334850383
"6691",1351,18.4,6.1,0,87,5,742.872408315695
"6692",755,39.5,7.5,0,70,5,577.529903454706
"6693",2149,16.3,7.6,0,83,5,798.424193523048
"6694",2002,33.4,6.7,0,66,1,835.763187830647
"6695",965,33.9,5.7,0,82,1,847.24782743336
"6696",2024,20.5,4.6,1,74,5,551.528631038188
"6697",2112,32.1,6.2,0,82,5,759.426045192716
"6698",654,25.8,4,0,70,5,749.095527703563
"6699",393,17.6,3.8,0,90,1,783.545562865523
"6700",927,20.4,9,0,60,1,843.631867804409
"6701",2002,15.4,7.2,1,93,5,517.896973283496
"6702",305,23.3,5.8,0,90,5,679.304561375951
"6703",2052,28.4,6.3,0,77,5,908.813580459294
"6704",777,38.4,5.9,1,85,1,710.583519074135
"6705",1922,18,5.8,0,85,1,799.075462339291
"6706",2301,29.4,7.2,0,75,5,685.610246766979
"6707",574,17,8.4,0,72,5,745.273012151786
"6708",1601,36.8,7.9,0,60,5,734.961369199057
"6709",551,35.6,3.2,0,84,1,839.536642263799
"6710",744,31.1,7,0,61,1,835.723266866989
"6711",1098,36,6.8,0,86,5,823.942085867748
"6712",126,26,6.4,0,88,5,587.210498334995
"6713",2059,37.3,7.2,0,72,5,570.663710683584
"6714",1068,27.3,5.6,1,94,1,699.650364838696
"6715",392,25,7.8,0,81,1,893.747626803815
"6716",616,28.1,8.7,1,77,5,574.605350153676
"6717",1626,28.6,4.7,1,91,5,569.043195204964
"6718",2010,34,5.3,0,66,5,789.855534971381
"6719",640,25.9,8,0,89,1,936.759019538295
"6720",503,31.1,7.3,0,91,1,787.549984590927
"6721",1186,38.2,5,0,74,5,896.952376475868
"6722",2299,19.5,5.6,0,94,5,743.397678562906
"6723",587,15.9,5.9,0,84,5,527.01996146158
"6724",2273,36.2,6.9,0,75,1,882.182756407807
"6725",1199,33.9,3.3,0,89,1,805.82902195553
"6726",1717,36.5,3.3,0,88,5,741.597562523869
"6727",1740,18.2,8,0,62,5,667.165872605983
"6728",1320,16.7,8.1,1,74,5,485.824925724107
"6729",2222,34.1,5.6,0,70,1,750.836034243306
"6730",1946,28.2,5.8,0,90,1,788.248076530484
"6731",677,36.1,7.6,0,62,5,663.342090680574
"6732",1519,30.7,8,0,71,5,631.572244681107
"6733",1692,22.7,6.6,0,74,5,815.061048534699
"6734",2261,19.2,8,0,72,1,766.439923554814
"6735",2438,24.8,6.9,0,87,1,959.376815819026
"6736",1778,22.7,6.4,0,79,5,824.422561136695
"6737",1966,23.6,4.7,0,93,5,861.385959464436
"6738",84,35.5,5.8,0,68,5,684.259162140855
"6739",903,37.6,5.2,0,79,1,852.512081731887
"6740",1728,23.9,5.4,0,79,1,727.138934839362
"6741",1165,36.3,3.2,0,62,5,738.506178651005
"6742",252,16.9,7.8,0,62,5,691.898722675008
"6743",1805,24.5,8.7,0,90,5,673.337143923466
"6744",106,16.6,4,0,72,1,817.637030881209
"6745",1984,22.5,7.9,0,80,1,935.273724154104
"6746",1419,39.4,5,0,60,5,800.428340258077
"6747",2113,21.2,4.9,0,84,5,781.905986120304
"6748",36,34.8,6.4,0,80,5,578.144507405038
"6749",1825,19.5,7,0,73,1,922.267830709461
"6750",1964,35.3,8.5,0,87,1,870.867461540426
"6751",2494,33.9,7.5,0,85,5,695.28961738882
"6752",204,37,4.5,0,66,5,720.707412692718
"6753",703,27.8,4.7,0,87,5,614.559240305486
"6754",495,28,3.3,0,93,1,821.888103196397
"6755",1960,37,4.6,0,85,1,887.594447513887
"6756",324,18.7,8.9,0,88,5,676.066244901934
"6757",1456,23.9,5.7,0,71,5,600.709850744655
"6758",402,38.4,7.2,0,78,5,626.185350678861
"6759",1076,33.1,8,0,68,1,752.475751680322
"6760",1929,19.4,5.2,0,74,1,862.783753088055
"6761",1780,34,4.2,1,62,5,680.265536035101
"6762",1117,28.1,4.1,0,81,5,798.533854975055
"6763",1145,38.2,6.2,0,68,5,809.70707119753
"6764",738,33,7.9,0,66,1,793.162156474621
"6765",2137,32.8,4.9,1,77,1,789.659644325729
"6766",2073,32.9,8.7,1,68,5,612.332204756482
"6767",484,26.3,4.4,0,61,5,910.079976000513
"6768",2459,37.6,5.3,1,89,5,490.105201307839
"6769",183,33.7,6.4,1,79,1,658.917874070661
"6770",1396,34.1,7.8,1,70,1,718.664762428186
"6771",1418,25.9,3.9,0,85,5,867.009645141661
"6772",1595,38,6.2,0,73,5,596.010125017104
"6773",283,16.9,5.7,0,85,5,626.798573307072
"6774",1234,25.5,8.8,1,60,1,810.956678915924
"6775",1787,24,7.3,0,86,1,925.712627936931
"6776",847,38.8,6.7,0,94,5,843.497734415966
"6777",555,33.5,8.3,0,63,5,823.221930799385
"6778",2406,28.7,4.9,1,68,5,575.362280686386
"6779",1272,30.3,4.5,0,70,1,789.784078874315
"6780",1792,22.3,8.9,1,63,1,612.642083324802
"6781",1144,26.7,7,0,83,5,576.456321643976
"6782",1120,38.4,5.4,1,64,5,619.260612580304
"6783",1677,17,8,0,81,5,571.261586175145
"6784",2292,34.1,7.2,0,93,1,842.049547630207
"6785",885,15.5,8.7,0,75,1,737.89341810237
"6786",2168,30.4,3.9,1,69,5,609.213440058132
"6787",1422,34.5,7.3,0,62,5,822.544467045615
"6788",1359,34.5,8.8,0,80,5,686.833285035876
"6789",1449,17.2,6.1,0,68,1,665.754067649444
"6790",1694,27.6,3.7,0,89,1,780.409007205162
"6791",1784,35.8,8.8,0,68,5,743.645430682227
"6792",928,20.4,6.3,0,87,5,716.511750950788
"6793",2137,29.7,8.6,0,60,5,704.718369509404
"6794",383,27,7.5,0,81,1,794.331682613119
"6795",239,17.6,4.2,1,77,1,677.02266156363
"6796",1586,33.8,7.3,0,85,5,718.069269585734
"6797",1259,30.4,3.5,0,68,5,821.047499892302
"6798",2264,34.8,8.1,0,64,5,708.499435024957
"6799",2480,22.9,9,1,75,1,763.387653999962
"6800",1382,26,7.3,0,60,1,787.628350337036
"6801",1544,21.8,4.8,0,75,5,660.925092431717
"6802",234,31.1,6.6,0,80,5,594.50107619244
"6803",817,20.3,3.6,0,71,5,872.256110600817
"6804",59,23.2,3.5,0,75,1,884.117607116544
"6805",1547,29.7,7.6,0,92,1,745.563866644322
"6806",2154,29.9,3.4,0,63,5,698.687144663806
"6807",744,22.5,3.5,0,63,5,758.060875232331
"6808",2031,21.1,7.3,0,92,5,635.084437780703
"6809",1059,25.5,7.8,0,84,1,835.933238182527
"6810",46,31.5,8.2,1,80,1,619.528403513444
"6811",165,17.2,7.3,1,66,5,443.146074489535
"6812",2014,23.4,4,0,71,5,823.767283791676
"6813",1241,39.5,6.5,0,75,5,669.197907112539
"6814",1349,18.1,7,0,88,1,812.285569329591
"6815",434,25.6,4.4,0,60,1,816.128163090131
"6816",1116,16.6,4.9,0,63,5,620.241669227835
"6817",1935,31.8,8.9,0,91,5,631.796465946051
"6818",852,25.9,5.3,0,76,5,557.600374628479
"6819",704,29,5.8,0,87,1,879.624178027734
"6820",600,25.1,6.7,0,61,1,830.844783806242
"6821",972,36.1,3.3,0,77,5,856.68072932555
"6822",1159,36.9,8.6,0,77,5,834.357734738539
"6823",492,18.9,8,0,93,5,677.550923649687
"6824",1796,25.3,4.3,0,65,1,736.293401549725
"6825",188,22.4,5,0,77,1,620.243444988349
"6826",2310,31.8,8.6,1,90,5,597.701576251226
"6827",137,30.8,6.9,0,92,5,666.182948136702
"6828",2120,33.7,6.5,0,70,5,772.739038562092
"6829",2254,37.3,5.9,1,86,1,666.266041788428
"6830",2436,27.3,9,0,75,1,848.800503280169
"6831",2138,20.9,3.5,0,77,5,866.352165668892
"6832",1860,35.1,5.9,0,63,5,743.213248633159
"6833",518,36.3,5.3,0,84,5,666.670123604126
"6834",2050,38.9,3.1,0,63,1,856.199204758741
"6835",2480,39.8,5.9,0,84,1,694.651681312826
"6836",2461,23.4,8,0,63,5,745.065128283265
"6837",2129,26,5.3,0,90,5,701.403068937361
"6838",2378,36.7,6,0,61,5,864.520543860272
"6839",1160,37,9,0,94,1,788.062630492883
"6840",1112,26.7,7.7,0,90,1,826.278450766889
"6841",2140,37.5,3.1,1,94,5,642.77051082269
"6842",1327,33.7,4.5,0,86,5,705.062024209959
"6843",224,34,7.2,0,75,5,691.265581618063
"6844",482,18,5.8,0,92,1,806.458188934873
"6845",1613,31.9,3.5,0,80,1,852.452033315785
"6846",736,37.8,3.5,0,72,5,710.221106147704
"6847",2409,26.1,4.8,1,65,5,529.692902602255
"6848",148,35.7,8.1,0,72,5,830.732637973657
"6849",1166,33.1,5.6,1,71,1,752.313182231349
"6850",1696,23.8,5.7,0,75,1,767.532241596685
"6851",2058,36,6.2,0,86,5,807.790976033236
"6852",58,39.3,4.9,0,92,5,758.588407623271
"6853",1349,27.4,8.4,0,92,5,837.129328430941
"6854",873,19.4,6.1,0,92,1,789.451804780401
"6855",1545,35.7,6.4,0,88,1,706.744307159291
"6856",2408,19.2,6.2,0,61,5,809.43575175091
"6857",1386,24.7,6.1,0,91,5,706.933864415623
"6858",748,24.5,6.9,0,70,5,721.012313873507
"6859",1897,28,3.6,0,93,1,893.035401368979
"6860",1828,18.1,7.8,0,61,1,714.129240558638
"6861",673,35.4,7.8,0,89,5,720.609684529093
"6862",753,19.4,3.9,0,61,5,794.565663506122
"6863",730,22.5,3.4,0,82,5,877.368916431442
"6864",1273,35.9,3.7,0,69,1,731.972212639327
"6865",1127,35.5,5.6,0,62,1,820.061826011321
"6866",1741,22.3,3.3,1,86,5,594.727150645728
"6867",875,21,8.2,0,62,5,743.436117470264
"6868",120,17.7,3.8,0,65,5,602.841791933558
"6869",344,21,4.3,0,63,1,1010.3328354191
"6870",1454,31.7,3.3,0,79,1,809.473700553644
"6871",161,25.4,7.2,1,75,5,426.017038089534
"6872",2089,28.1,4.9,0,64,5,714.38079859751
"6873",133,19.8,6.2,0,80,5,725.45081024291
"6874",1171,20.5,3.9,0,70,1,923.290147644002
"6875",69,20.5,3.8,0,79,1,829.899088561069
"6876",2331,34.1,5.9,0,93,5,727.47038412684
"6877",808,23.5,3.8,0,71,5,739.607040863484
"6878",1776,26.3,8.8,0,66,5,754.192214078891
"6879",764,37.1,6.4,0,60,1,826.026646218573
"6880",954,32.5,4.9,0,80,1,908.732577362874
"6881",2016,30.3,6.5,0,80,5,644.511851513137
"6882",1529,15.2,8.6,0,94,5,607.114351746471
"6883",1972,34.7,6.1,0,62,5,750.256533587041
"6884",2247,23.7,6.8,0,88,1,833.034542653089
"6885",2065,21.8,6.6,0,89,1,871.522832068149
"6886",845,31.7,4.1,0,83,5,697.196419304237
"6887",1609,28.1,8.7,1,60,5,642.205805533255
"6888",1395,29.7,7.3,1,91,5,621.624466586703
"6889",2423,28.7,4.5,0,60,1,713.667977783674
"6890",1510,22.9,8.8,0,80,1,845.004052226432
"6891",2102,27.7,7,0,63,5,729.682431315693
"6892",662,23.1,8.7,0,84,5,794.685690640472
"6893",2123,25,6.7,0,91,5,664.744941735019
"6894",1979,33.1,8,1,80,1,779.460495299039
"6895",1795,16,4.6,0,66,1,793.180070611803
"6896",1903,31.6,3,0,79,5,778.446864468666
"6897",1364,31.8,3.8,1,68,5,632.653883060751
"6898",377,19.3,7.7,0,62,5,632.689829756661
"6899",55,21.2,4.2,0,86,1,887.64209812119
"6900",2308,37.6,7.1,0,92,1,904.216746795767
"6901",296,35.1,5.2,0,87,5,635.722480275823
"6902",369,28.8,4.2,0,63,5,716.161206248216
"6903",335,39.7,3.8,0,63,5,857.134050076517
"6904",233,34.5,3.3,0,81,1,847.93626582638
"6905",662,27.1,4.1,0,84,1,905.986585301192
"6906",1596,17.8,4.9,0,68,5,730.55822593548
"6907",1369,22.3,3.8,0,85,5,751.462339159722
"6908",1220,20,3.7,0,83,5,680.794761244518
"6909",1145,30.2,4.4,0,63,1,751.969109964557
"6910",931,17.2,3.5,0,93,1,777.277327907117
"6911",2112,27.3,5.5,0,65,5,670.686734545355
"6912",1376,36.1,6.8,0,75,5,710.709594143555
"6913",625,20.1,5.5,0,80,5,903.430013149045
"6914",149,30.1,6.2,0,64,1,832.728512977095
"6915",109,29.7,8.2,1,62,1,594.51690526912
"6916",2409,38.1,4.3,0,88,5,758.460815421616
"6917",263,28.4,5.9,1,90,5,583.835584712991
"6918",1329,29,3.9,1,78,5,735.841655909705
"6919",2183,31.1,6.5,0,89,1,878.47615716358
"6920",1842,29,7.5,1,90,1,738.70518594437
"6921",1321,22,5.1,0,86,5,733.561876385162
"6922",203,33.5,6.8,0,83,5,528.080275453006
"6923",2425,34,6.7,0,70,5,662.201295862906
"6924",845,24.6,7.1,0,67,1,787.069646983097
"6925",1570,23.7,6.8,0,81,1,782.031477751055
"6926",365,16.7,3.6,0,72,5,581.186364998575
"6927",515,39.3,5.1,0,67,5,608.875178848393
"6928",1364,26.2,4.2,0,64,5,846.94319330932
"6929",697,25.8,3.7,0,61,1,963.725228731831
"6930",2015,39.7,7.4,0,75,1,833.34590959906
"6931",422,33.3,6.1,0,93,5,749.913631255428
"6932",305,15.1,4.9,0,94,5,652.193326918253
"6933",294,21.9,7.6,0,64,5,632.562049171732
"6934",2123,17.9,7.5,0,61,1,782.667374502247
"6935",1226,18.6,3.4,0,76,1,845.878164113189
"6936",483,36.8,8.1,0,81,5,782.806975992086
"6937",511,15.5,3.2,1,86,5,525.105012285834
"6938",2028,16.6,6.9,0,60,5,595.033282992275
"6939",728,23.6,4,0,85,1,799.246374246044
"6940",1172,22.5,5.1,0,77,1,968.867689588418
"6941",1918,23.5,8,1,92,5,694.609871491169
"6942",666,39.7,3.6,1,69,5,618.127785087563
"6943",681,15.3,3.9,1,68,5,563.551815370253
"6944",1840,21.4,6.9,1,81,1,687.318977104345
"6945",523,37.5,4.7,0,74,1,694.745939737186
"6946",2124,25.4,4.8,0,79,5,636.775672893661
"6947",627,34.7,4.2,0,94,5,725.696223159321
"6948",1746,33.8,6.1,0,73,5,557.890339785566
"6949",600,34.3,5.6,0,90,1,833.899971229645
"6950",877,17.9,3.7,1,77,1,542.003687249962
"6951",2294,17.9,7.5,1,74,5,586.210472823586
"6952",2123,16.5,3.9,0,89,5,701.199389982503
"6953",1470,27.1,8.8,1,70,5,632.662949687801
"6954",622,33.3,3.7,0,88,1,845.145641577741
"6955",458,27.7,5,1,77,1,703.636680388202
"6956",2270,34.9,4.8,1,71,5,539.288636448327
"6957",654,33.6,6.1,0,78,5,638.608579710126
"6958",1290,24.4,8.8,1,62,5,666.814375773538
"6959",347,29,4.2,0,94,1,974.772120787141
"6960",992,25.5,6.4,0,92,1,724.678822696054
"6961",2035,31.8,8.2,0,79,5,822.380654288766
"6962",290,23.6,8.4,0,83,5,765.135573941128
"6963",1231,22.7,8.9,0,88,5,795.214997410464
"6964",641,28.6,5.7,0,77,1,716.476992277118
"6965",641,32.8,3.4,0,89,1,918.311993641934
"6966",964,24.9,8.7,0,91,5,778.249943768606
"6967",1578,27.3,4.8,0,65,5,647.451556613669
"6968",2120,39.3,8,0,69,5,807.473437425991
