"","x.ph","x.N","x.P","x.K","x.depth","x.temp","x.rain","x.plant"
"5121",6.8,171,117,51,35.67,28.8,590.55,0
"5122",6.1,54,118,43,22.91,29,521.74,2
"5123",6.9,102,31,93,59.98,27.6,951.59,0
"5124",6.5,98,110,87,42.49,27.6,1051.31,0
"5125",6.7,116,80,90,51.15,24.1,1100.16,0
"5126",6.2,108,52,11,53.99,26.3,662.48,2
"5127",6.1,130,55,103,39.27,23,1155.96,0
"5128",8.9,94,45,58,22.58,25.2,664.18,2
"5129",9,152,76,42,40.29,28.1,873.04,0
"5130",7.8,64,36,93,36.16,39,1037.08,2
"5131",6.2,114,36,9,32.53,34.2,1000.62,0
"5132",8.8,104,53,58,29.08,32.2,785.71,2
"5133",8.1,135,108,62,33.04,15.2,761,0
"5134",8.8,129,34,36,28.72,37.9,657.74,2
"5135",7.2,165,33,103,28.19,21.1,997.18,0
"5136",8.5,160,28,44,51.68,31.6,872.19,1
"5137",6.7,42,22,18,29.81,16.4,545.28,2
"5138",8.1,55,28,38,15.84,36.6,980.31,2
"5139",7.3,155,58,108,30.41,29.6,560.08,0
"5140",8,78,54,28,53.18,28.1,948.05,1
"5141",6.6,163,54,93,19.75,22.3,763.68,0
"5142",7.2,117,118,49,58.42,28,716.89,1
"5143",7.6,57,36,7,24.47,27.8,565.39,2
"5144",7.5,100,45,67,22.96,36.2,944.47,2
"5145",8.8,52,83,4,55.16,34.4,677.38,2
"5146",8.7,26,37,119,52.81,37.6,680.52,1
"5147",7.7,166,50,66,51.13,24.9,802.69,1
"5148",7.7,66,55,29,18.38,22.8,1108.53,1
"5149",6.5,117,55,102,44.32,22.8,540.63,0
"5150",6.2,63,37,118,29.47,37,818.04,2
"5151",7.4,32,92,78,42.73,22.6,601.37,0
"5152",6.9,51,46,19,43.18,33.7,743.17,1
"5153",6.3,167,110,74,16.99,22.6,709.43,0
"5154",6.6,36,51,88,30.43,27.1,557.44,2
"5155",7.8,153,45,22,24.22,21.8,1161.87,0
"5156",8.2,61,98,119,44.88,33.6,531.92,2
"5157",7.1,54,106,90,46.93,25.4,1197.9,0
"5158",6.9,153,107,81,22.38,34.3,625.58,0
"5159",7.3,168,29,55,35.23,24.6,892.04,0
"5160",8.2,169,57,97,52.34,25,775.21,1
"5161",8.3,42,61,3,24.48,37.7,583.98,2
"5162",6.6,87,32,25,32.55,29.8,848.24,2
"5163",8.3,80,46,0,35.86,17,1092.28,2
"5164",7.7,178,78,77,47.99,29.9,1063.87,1
"5165",6.6,155,85,0,35.44,24.1,953.52,0
"5166",8.3,65,94,58,23.62,33.7,909.6,2
"5167",7.3,123,90,95,24.92,33,696.49,0
"5168",6.1,128,77,58,29.8,29.3,978.79,1
"5169",8.6,58,94,24,38.93,29.2,1004.53,0
"5170",6.4,79,50,5,37.76,35.9,531.88,2
"5171",7.9,37,68,46,54.56,35.3,886.47,1
"5172",7.7,72,86,6,29.46,20.7,1131.55,2
"5173",6.5,115,76,54,24.61,22.2,954.03,0
"5174",7.2,71,28,49,41.32,30.6,898.85,2
"5175",6.4,170,103,87,39.87,20.9,650.64,0
"5176",7.5,153,60,37,36.39,16.6,1041,1
"5177",6.9,169,29,86,35.84,35.8,1077.16,0
"5178",6.8,52,31,17,36.77,23,744.45,2
"5179",8.4,50,68,111,17.96,34.6,1094.65,2
"5180",8.4,110,47,89,16.11,37.8,910.19,1
"5181",7.8,55,29,112,48.59,16.6,963.12,2
"5182",6.4,25,95,99,30.04,33.6,816.99,0
"5183",7.6,124,103,78,54.64,33.9,754.33,0
"5184",6.7,83,39,34,46.71,25.7,1182.71,1
"5185",7,88,117,32,19.93,28,956.92,0
"5186",7.6,33,83,77,58.81,25.3,1082.47,1
"5187",7.1,155,27,64,34.73,28.1,942.73,0
"5188",7.3,106,69,88,53.79,26.4,982.32,1
"5189",6.9,24,59,55,37.2,16.3,811.09,1
"5190",6.7,61,58,57,27.42,38,921.1,1
"5191",6.1,172,117,99,57.37,39.2,1184.05,0
"5192",8.3,125,23,53,26.79,26.5,1170.53,2
"5193",8.8,179,87,18,36.27,24.2,906.32,0
"5194",8,164,50,0,48.09,27.3,1032.6,2
"5195",6.5,101,119,19,54.12,28.3,719.23,0
"5196",7.4,179,71,47,21.35,32.9,516.21,2
"5197",6.7,63,95,53,53.84,33.8,949.65,0
"5198",7.5,117,113,103,25.3,39.4,600.94,2
"5199",8.1,93,99,67,45.81,36.3,518.92,2
"5200",8.4,136,60,78,25.56,32.3,1121.92,1
"5201",7.3,38,102,64,27.33,23.1,814.46,0
"5202",6.5,95,103,81,29.74,34.4,1163.53,0
"5203",7.7,24,53,53,26.24,21.4,744.31,1
"5204",7.7,28,46,32,55.34,31.4,1051.12,1
"5205",8.3,40,108,28,40.44,24.1,890.42,0
"5206",7.7,129,67,71,37.24,39.9,506.33,2
"5207",8,116,22,1,33.18,32.7,914.65,2
"5208",7.6,177,31,4,16.93,37.6,1192.53,2
"5209",7,34,61,98,59.28,22.7,846.94,1
"5210",7,169,99,35,35,28.2,1039.9,0
"5211",6.3,162,29,26,56.71,30.5,517.94,2
"5212",8.9,169,92,99,57.8,19.7,733.86,0
"5213",8.9,48,70,64,17.19,21.5,867.74,1
"5214",7.7,56,22,76,52.49,32.2,899.22,2
"5215",6.1,108,53,9,20.43,31.8,1083.56,0
"5216",6.1,81,74,113,46.69,29.2,844.25,2
"5217",8.5,174,36,85,34.53,28.5,1128.98,0
"5218",8,119,50,119,54.93,25.5,1195.34,1
"5219",6.1,85,102,38,57.55,33.5,713.28,0
"5220",7.4,130,97,72,19.03,24.9,1020.43,1
"5221",6.6,38,45,106,19.06,29.1,530.29,1
"5222",8.5,103,32,94,32.77,34.6,707.14,2
"5223",9,163,71,35,36.48,31.4,1021.32,0
"5224",6.9,64,53,7,52.97,22.1,662.65,2
"5225",7.3,133,93,70,35.04,26.3,764.75,0
"5226",8.4,81,54,23,22.11,26.2,565.92,2
"5227",7.8,61,25,99,28.91,19.5,970.62,2
"5228",7.1,42,74,59,34.22,28.5,719.45,1
"5229",8.9,59,77,87,39.6,36.6,963.17,0
"5230",6.8,41,115,108,55.94,17,570.35,0
"5231",6,54,66,74,33.75,26.1,524.85,2
"5232",7.2,130,106,18,51.04,35.9,1050.57,1
"5233",8.1,83,81,76,57,35,1100.51,1
"5234",7.7,65,63,42,55.35,16.5,926.22,1
"5235",8.5,22,118,5,55.33,30.7,594.83,2
"5236",6.7,143,38,45,58.04,15.8,810,1
"5237",7.8,94,20,67,55.97,26.1,1038.02,2
"5238",7.7,125,57,10,24.09,37.8,785.25,2
"5239",6.6,168,44,44,20.12,19.7,959.09,0
"5240",7.1,96,73,66,22.64,29.5,934.42,1
"5241",6.4,139,39,73,57.32,31.6,956.79,1
"5242",7.3,170,61,91,49.77,31.3,805.14,0
"5243",6.9,30,92,108,35.4,33.6,1001.82,0
"5244",8.4,62,64,77,31.46,33.2,1086.35,2
"5245",6.7,172,44,102,41.07,17.2,867.74,0
"5246",8.6,40,94,75,50.5,38.1,1004.86,1
"5247",6.3,55,67,31,59.2,31.1,1091.88,1
"5248",6.8,165,39,60,49.32,32.7,976.76,1
"5249",7.9,88,119,68,52.13,31.3,1174.98,2
"5250",8,64,52,56,20.11,38.5,686.89,2
"5251",7.4,59,24,53,53.57,30.2,631.75,2
"5252",8.4,40,111,25,32.84,21.8,615.98,2
"5253",7.4,174,70,81,41.03,38.8,818.57,0
"5254",8.6,51,105,13,34.37,34.2,824.93,2
"5255",6.5,77,85,112,24.46,23.9,569.9,0
"5256",7,100,118,49,37.02,28.4,1075.65,2
"5257",8.9,21,46,110,34.87,38.8,998.89,0
"5258",7.8,134,28,4,22.55,23.9,1014.1,2
"5259",7.1,24,98,36,43.7,39.7,958.39,0
"5260",7.3,115,20,107,35.55,21.3,999.28,2
"5261",7.5,132,115,0,20.19,16,519.39,2
"5262",7.7,116,114,27,46.93,17.3,763.17,2
"5263",7.4,119,70,99,37.65,29.6,771.66,0
"5264",7.4,106,58,3,29.1,20,927.01,2
"5265",7.3,81,48,80,17.34,30.7,778.73,1
"5266",8.8,22,70,58,32.41,31.4,1042.89,1
"5267",7.4,21,109,46,18.59,32.9,640.74,1
"5268",7,44,101,86,51.05,36.2,959.24,1
"5269",7.2,136,77,66,51.51,21.9,692.56,1
"5270",7.1,169,40,9,35.18,39.1,1065.11,2
"5271",8.8,70,28,66,30.17,15.6,616.44,2
"5272",7.2,153,87,99,16.84,32.1,749.02,1
"5273",8.5,147,30,114,16.1,35,1070.54,0
"5274",7.2,155,40,73,17.79,23.7,1180.44,1
"5275",6.7,40,74,78,34.66,35.7,984.56,1
"5276",7.7,80,111,27,59.1,21.1,542.8,2
"5277",8,99,78,96,24.29,33.9,794.18,0
"5278",7.6,73,28,88,17.68,16.8,1173.08,2
"5279",8.2,175,27,108,38.84,15.7,736.56,0
"5280",6.4,71,83,57,39.01,23.2,609.37,2
"5281",8.2,47,75,112,38.45,19.2,1052.78,0
"5282",7.9,99,73,77,55.05,21.4,543.47,2
"5283",7.7,75,68,15,54.97,28.3,1144.54,1
"5284",6.2,57,64,9,51.72,20.9,685.17,2
"5285",6.3,178,73,30,33.51,35.8,1133.32,0
"5286",6.3,150,114,44,51.65,16.2,665.05,0
"5287",8.1,124,46,113,17.62,19,917.85,0
"5288",6.9,21,51,49,56.77,25.5,672.84,1
"5289",6.3,55,62,50,31.18,16.4,1069.65,0
"5290",6.7,44,100,51,46.55,21.5,1154.44,1
"5291",7.8,55,111,113,36.16,36.1,549.83,2
"5292",6.4,65,38,41,45.95,26.9,1155.71,1
"5293",8.6,149,75,119,16.3,27.4,583.19,2
"5294",7.7,51,112,88,58.46,16,807.02,2
"5295",7.5,82,47,106,49.06,35.8,1078.41,0
"5296",7.8,118,27,36,47.66,15,1039.69,2
"5297",7.2,135,91,96,56.57,18.4,864.32,0
"5298",6.9,68,103,109,24.1,38.7,659.81,2
"5299",7.4,174,30,80,28.1,29.7,834.55,0
"5300",6.4,177,91,88,56.82,39,612.02,0
"5301",6.3,95,113,111,22.07,29.1,771.37,0
"5302",6.5,38,74,117,35.6,16.2,845.72,1
"5303",8.7,112,67,110,15.44,27.6,986.5,2
"5304",8.1,156,54,16,19.84,17.7,919.39,1
"5305",6.2,168,29,35,33.27,23.4,1129.86,0
"5306",6.1,40,82,18,27.63,24.2,712.71,1
"5307",6.4,179,91,92,25.51,17.8,1040.87,0
"5308",8.6,74,88,14,21.11,29.4,932.83,2
"5309",6.8,121,90,13,41.28,19.8,792.08,0
"5310",7.2,43,25,63,23.65,22.2,730.71,1
"5311",6.4,176,88,83,48.2,17.4,721.52,0
"5312",7.1,59,100,106,29.38,33.6,763.11,0
"5313",7.2,71,71,81,37.22,27.3,694.25,0
"5314",7.8,64,44,92,27.39,39.9,746.89,2
"5315",8.2,177,35,33,33.81,25.5,825.58,0
"5316",7,104,68,119,49.09,20.9,507.48,2
"5317",9,106,20,90,18.88,31.3,564.33,2
"5318",8.1,120,45,35,54.2,20.3,978.45,1
"5319",7.5,121,36,5,50.94,36.1,713.23,2
"5320",9,69,108,113,48.87,33.1,599.96,2
"5321",6.3,145,36,51,53.39,27.6,893.23,1
"5322",7.4,123,58,71,31.17,26.9,1163.68,1
"5323",9,31,114,28,55.44,38.9,1184.25,1
"5324",6.8,125,101,47,25.86,21.8,1102.57,0
"5325",7.2,121,31,78,38.37,34.3,572.46,0
"5326",6.5,51,92,88,23.5,38.7,561.35,2
"5327",7,111,117,50,41.71,28.4,730.34,0
"5328",8.4,140,41,27,56.7,26.8,876.04,1
"5329",6.2,124,42,115,49.07,17.4,982.41,0
"5330",7.3,165,86,107,41.38,21,631.88,0
"5331",6.2,25,79,0,43.24,32.2,575.2,2
"5332",8.5,118,77,78,39.87,17,765.65,2
"5333",6.8,133,101,64,29.01,36,547.63,0
"5334",8.4,116,63,14,28.91,17.3,912.17,2
"5335",8.6,159,70,99,48.96,19.1,987.66,0
"5336",6.2,34,79,65,42.71,19.7,1189.82,1
"5337",7.2,164,45,0,27.71,39.3,819.79,0
"5338",8.4,131,70,74,46.63,23.6,1000.91,1
"5339",6.1,42,47,10,42.48,39.7,709.99,0
"5340",8.8,78,27,3,18.09,37.9,837.89,2
"5341",6.5,96,99,20,36.8,29.7,689.73,0
"5342",6.3,67,40,87,52.05,31.8,829.2,1
"5343",7.5,82,88,69,22.54,31.3,540.51,2
"5344",8.2,34,97,66,41.81,28.3,891.22,1
"5345",6.5,90,84,9,45.14,19.6,788.78,0
"5346",6.7,66,113,65,51.85,36,573.76,2
"5347",9,75,82,116,51.38,18.1,754.05,2
"5348",8.5,160,56,94,47.01,22.6,789.81,2
"5349",6.1,43,119,54,44.76,37.9,988.21,0
"5350",8.7,61,119,104,19.09,23.7,1072.6,2
"5351",6.8,114,88,21,15.02,26.3,641.9,1
"5352",7.8,95,89,37,21.35,36.8,767.88,2
"5353",7.6,70,33,91,40.52,28.3,819.71,2
"5354",8,151,80,90,16.86,15.2,717.83,1
"5355",7.8,118,53,88,38.73,38.9,630.95,2
"5356",6.6,45,99,107,30.74,21.9,592.47,0
"5357",7.8,169,107,5,52.17,26.6,594.22,2
"5358",7,138,77,33,45.18,20.3,944.58,1
"5359",7.5,38,80,62,32.45,24.3,1027.46,1
"5360",8.4,83,103,20,41.84,36.2,1082.98,2
"5361",6.3,165,93,79,54.11,15.5,782.81,0
"5362",8.2,44,76,18,47.5,29.9,671.06,2
"5363",6.8,26,41,66,24.36,33.7,841.03,1
"5364",7.1,172,109,35,21.76,29.6,548.21,0
"5365",7.2,39,102,113,15.54,28.3,1114.24,0
"5366",8.7,110,26,23,53.15,23.8,625.35,2
"5367",8,59,61,95,28.32,37.4,1044.23,0
"5368",6.1,52,78,10,44.56,17,1152.55,2
"5369",6,169,32,116,18.2,27.2,545.55,2
"5370",7.8,134,85,35,57.45,38,676.19,1
"5371",7.7,47,76,84,26.95,20.4,1046.72,0
"5372",8.5,46,73,30,29.07,27.1,886.23,1
"5373",8.7,149,21,81,33.27,25.1,999.24,0
"5374",8.4,98,22,90,23.73,20,742.3,2
"5375",7.1,92,28,20,45.59,31.1,719.29,0
"5376",6.5,138,48,57,43.79,36.6,1030.01,1
"5377",8.2,91,65,80,21.11,28,1090.71,2
"5378",6.5,33,89,23,34.36,26.4,769.2,1
"5379",6.2,176,63,54,37.9,27.7,891.92,0
"5380",6.8,118,102,18,51.28,22.6,544.9,2
"5381",6.3,123,46,26,45.54,34.4,970.36,0
"5382",6.4,170,58,34,48.48,18.4,1119.45,1
"5383",6.8,156,104,101,54.77,38.1,746.81,0
"5384",8.2,42,89,84,36.13,28,964.44,1
"5385",8.9,161,91,102,28.3,37.6,990.8,0
"5386",8.9,169,72,39,27.98,25.1,520.64,2
"5387",8.3,125,38,110,55.03,29.4,1021.8,0
"5388",8.7,21,35,22,23.95,22.2,1094.07,1
"5389",8.4,24,70,107,55.56,38,1107.46,1
"5390",7,152,27,61,55.6,38.4,939.1,1
"5391",7.5,34,52,45,58.79,24.9,1157.4,1
"5392",7.2,178,83,33,25.64,29.5,983.31,1
"5393",7.6,175,119,94,57.23,32.7,959.83,0
"5394",8.7,71,116,27,18.83,39.8,753.1,1
"5395",6.2,103,66,112,51.76,36.2,607.93,2
"5396",6.4,94,72,48,39.03,25.8,949.78,1
"5397",6.5,131,22,110,43.53,33.4,599.78,0
"5398",8.1,63,70,48,37.72,30.4,935.3,2
"5399",7.9,93,68,53,50.69,16.5,1146.82,1
"5400",7.2,134,106,29,34.05,15.9,917.73,0
"5401",8.2,137,23,59,48.11,30,1181.96,0
"5402",6.8,41,59,93,17.02,31.3,527.35,1
"5403",8.8,103,26,52,41.41,19.5,925.23,2
"5404",8.6,150,82,118,27.52,33.7,585.93,2
"5405",6.1,96,62,52,43.67,15.1,611.7,2
"5406",7.2,41,109,7,35.83,34.8,727.49,2
"5407",8,30,29,61,48.17,23.4,1098.62,2
"5408",8.1,154,79,8,37.7,32.4,852.01,2
"5409",6.9,141,43,53,28.34,16.7,1140.47,0
"5410",6.4,68,95,17,15.19,38.2,735.75,1
"5411",7.5,98,100,117,56.13,37.5,628.91,2
"5412",7.7,103,40,83,19.96,33.3,534.03,2
"5413",8.8,115,91,113,52.92,24.6,983.84,0
"5414",6.3,92,110,102,41.2,16.8,817.3,0
"5415",7.8,65,103,103,45.65,30.8,938.36,0
"5416",7,149,113,82,41.09,29.6,952.4,0
"5417",6.3,61,50,16,51.47,17.7,735.34,1
"5418",8.2,49,119,113,55.38,28.1,959.77,1
"5419",6.3,136,116,37,21.22,33.8,1028.65,0
"5420",6.7,59,73,75,40.7,17.5,627.37,2
"5421",7.4,35,30,86,39.26,15,604.22,0
"5422",8.7,42,85,67,33.16,38.5,735.81,1
"5423",8.3,94,110,27,59.8,20.5,1017.55,2
"5424",6.4,144,99,7,33.68,27.5,551.65,2
"5425",7.3,160,39,84,35.78,37.3,827.59,0
"5426",7,48,102,47,53.02,26.8,982.92,1
"5427",7,121,49,103,31.03,35.9,823.66,0
"5428",6.9,84,27,4,23.93,21.6,997.11,2
"5429",6.1,38,20,114,28.26,22.7,995.14,0
"5430",7.8,30,49,7,50,28.5,763.31,1
"5431",6.7,56,84,18,56.24,30.8,850.31,1
"5432",6.1,113,59,44,30.09,24.1,782.4,1
"5433",7.9,149,113,15,35.67,17.5,859.33,0
"5434",8.8,63,114,97,31.79,33.3,659.58,2
"5435",7.8,126,94,60,48.12,27.1,1125.76,0
"5436",6.5,117,84,33,23.35,32.4,783.57,1
"5437",9,111,55,102,23.21,17.6,1170.34,0
"5438",8.3,165,38,75,42.16,35.2,547.74,2
"5439",7.9,121,88,4,25.96,16.2,724.22,0
"5440",6.3,83,98,30,22.94,31.2,1141.16,2
"5441",7.6,179,50,35,19.56,38.5,901.3,1
"5442",7.2,172,28,112,54.05,33,1194.19,0
"5443",8.9,42,33,91,39,38.4,747.65,0
"5444",7.5,38,22,32,26.12,18.2,1142.97,2
"5445",6.7,160,58,24,44.93,25.7,1044.45,0
"5446",8.5,150,62,115,37.49,21.4,1087.91,2
"5447",6.3,54,69,59,26.78,16.6,1061.6,0
"5448",6.1,138,54,88,43.48,37.5,907.44,0
"5449",6.2,37,82,77,56.82,20.3,774.95,1
"5450",7.6,150,26,75,26.59,38.9,963.51,2
"5451",8.5,134,48,39,58.26,31.4,795.99,1
"5452",7,21,114,56,58.23,26.2,971.71,1
"5453",6,179,33,81,16.45,16.3,531.6,2
"5454",7.1,35,79,86,22.12,25.5,1110.16,1
"5455",6.1,142,84,98,40.1,26.8,907.65,0
"5456",8.9,91,84,39,32.15,30.8,788.82,2
"5457",6.2,165,100,49,19.97,27.2,833.2,0
"5458",7.3,122,101,13,41.69,16.3,554.36,2
"5459",6,78,119,32,21,34.9,748.81,0
"5460",7.9,105,71,100,37.04,16.6,518.66,2
"5461",6.3,83,35,100,30.62,32.7,525.5,0
"5462",6.6,99,69,64,22.33,23.4,1018.57,1
"5463",7.7,176,87,37,54.55,29.9,577.1,1
"5464",8.4,122,109,89,35.26,33.9,767.16,0
"5465",8.4,70,117,111,43.63,18.6,855.59,0
"5466",7.5,101,83,37,55.47,30.7,850.08,1
"5467",8.1,161,119,32,51.84,18.3,1175.15,0
"5468",8.6,59,104,95,18.73,32.7,1097.13,2
"5469",8.2,171,119,111,15.92,21.9,786.12,0
"5470",6.5,56,57,83,42.09,24.8,848.16,2
"5471",8.5,83,83,88,25.43,29.9,1187.72,0
"5472",7.8,117,47,37,33.56,21.7,507.24,2
"5473",8.8,159,117,58,58.57,20.3,579.24,2
"5474",6.1,58,88,10,50.59,30.5,595.96,2
"5475",8.3,134,119,92,48.21,31.8,1027.76,0
"5476",8.1,39,65,99,52.73,38,1090.08,1
"5477",7.3,36,29,95,21.27,38,636.31,0
"5478",6.7,20,51,6,35.86,39.8,533.51,2
"5479",8.9,85,21,119,52.75,22.3,579.95,2
"5480",7.8,110,29,104,28.95,25.6,564.79,2
"5481",8.4,82,83,29,18.67,29,1083.79,1
"5482",8.3,175,110,80,44.85,23,561.76,2
"5483",6.4,80,56,57,32.61,25.8,708.39,0
"5484",8.8,54,39,14,37.81,27.5,1176.38,2
"5485",6,53,86,81,18.68,26.2,615.8,2
"5486",8.4,42,55,35,15.46,39.5,701.34,1
"5487",7.1,24,43,15,46.03,26.5,704.24,1
"5488",6.8,73,52,110,37.43,18.2,962.56,2
"5489",8.3,52,102,108,16.04,24.4,750.73,0
"5490",8.8,105,93,65,57.38,23.1,1058.79,1
"5491",6.5,152,118,115,46.83,39,594.54,0
"5492",6.7,124,67,108,37.53,17.5,1150.7,0
"5493",7,85,105,78,37.77,15.9,855.7,0
"5494",6.4,77,46,15,18.98,15.9,880.85,1
"5495",6.7,90,48,112,49.47,23.6,1147.5,0
"5496",6.4,99,38,9,32.41,38.2,1138.33,2
"5497",6.4,126,111,113,35.76,35,743.56,0
"5498",7,23,44,51,20.61,28,736.12,1
"5499",8.8,27,42,29,40.42,29.8,1125.56,1
"5500",7.2,30,31,63,54.81,26.2,1074.64,1
"5501",8.4,134,27,36,30.45,15.9,525.66,2
"5502",7.6,58,22,14,22.55,26.4,1084.69,2
"5503",6.4,165,50,43,51.37,31.1,917.44,1
"5504",8.5,34,35,110,58.31,18.7,742.86,1
"5505",8.5,60,27,111,24.14,38.8,1145.28,2
"5506",7.2,58,95,102,45.92,28.5,951.62,0
"5507",8,33,60,18,44.22,35.9,732.3,1
"5508",8.8,115,26,2,33.06,17,853.75,2
"5509",6.5,123,83,47,54.6,29.3,1002.25,1
"5510",6.1,90,35,92,56.29,15.4,673.14,2
"5511",6.8,136,26,58,23.93,33.7,818.83,0
"5512",6.6,24,94,115,36.73,18.3,1122.16,0
"5513",6.9,136,98,27,36.62,23.3,507.62,0
"5514",6,173,84,28,17.16,35.1,867.33,1
"5515",8.7,111,102,74,22.84,25.9,763.53,0
"5516",7.5,72,47,43,36.28,16.8,533.4,2
"5517",7.5,73,87,67,42.56,34.1,669.82,2
"5518",7.4,175,24,40,54.99,27.7,1136.63,1
"5519",6.3,131,82,45,16.89,17.5,901.66,1
"5520",8.8,46,95,44,39.46,22.3,872.08,1
"5521",8.1,33,82,34,35.6,39.7,1174.82,1
"5522",8.5,87,91,33,55.69,20.2,549.82,2
"5523",6.4,23,104,107,33.36,39.5,836.11,0
"5524",7.9,105,96,17,48.61,17.1,964.68,2
"5525",8.2,75,43,86,18.09,34.7,788.14,2
"5526",6.7,134,91,102,56.39,21.7,753.17,0
"5527",8.7,86,76,95,31.34,27.4,885.9,0
"5528",7,179,62,112,48.76,38.4,928.53,0
"5529",8.2,90,42,7,54.71,38.1,875.15,2
"5530",6,70,44,119,39.75,35.5,949.53,2
"5531",8.6,161,32,18,15.89,31.4,932.26,2
"5532",6.2,101,92,64,21.34,16,825.98,2
"5533",7.6,176,70,18,28.17,22.3,569.76,2
"5534",6.9,84,89,77,35.36,37.2,1185.3,1
"5535",7.8,110,65,101,57.54,33.3,1046.48,2
"5536",6.2,151,90,102,30.01,24.9,917.27,0
"5537",6.1,89,107,108,52.71,20,556.43,0
"5538",7.7,91,35,71,44.6,23.5,577.99,2
"5539",8,109,81,93,50.73,15.4,1003.56,2
"5540",7.8,113,21,36,28.98,31.1,563.01,2
"5541",6.6,139,26,110,27.14,32.9,895.81,0
"5542",6.3,107,95,109,32.47,16.2,598.86,2
"5543",8.8,116,65,38,46.41,21,652.6,2
"5544",7.3,132,29,32,29.34,27.5,1040.78,2
"5545",7.8,64,96,20,26.86,38.3,782.74,0
"5546",7.4,62,99,87,50.4,19,625.87,0
"5547",7.9,42,94,21,36.79,30.2,744.57,0
"5548",8.7,118,102,15,53.54,25.5,844.31,1
"5549",8.8,111,59,27,41.9,34.9,1086.51,2
"5550",8.3,162,83,39,51.12,27,507.1,1
"5551",6.1,154,93,89,52.26,31.9,831.69,0
"5552",8.7,174,73,3,26.6,20.4,790.82,2
"5553",8.4,48,68,11,39.15,39.9,1031.04,2
"5554",7.5,64,50,32,34.35,19.3,909.6,2
"5555",8.7,85,83,41,44.03,24.3,551.2,2
"5556",6.5,87,100,19,18.92,35,1052.97,1
"5557",6.8,177,71,7,25.65,28.5,970.48,0
"5558",7.1,131,33,88,55.23,21.5,1034.95,0
"5559",6.8,86,43,43,46.88,28.8,1039.98,0
"5560",8.1,48,92,117,21.08,32.3,667.68,2
"5561",6.7,91,29,72,28.43,33.8,1074.08,0
"5562",7.3,139,52,112,20.89,19.7,746.01,0
"5563",6.3,178,59,46,52.5,35,860.79,1
"5564",6.7,95,45,32,19.38,34.1,642.17,1
"5565",8.1,172,24,93,53.82,25.8,1134.19,0
"5566",6.2,51,55,109,40.22,21.6,844.42,2
"5567",8.8,52,52,13,42.4,33.4,1175.02,2
"5568",8,70,70,2,24.07,31.7,701.48,2
"5569",8.8,28,81,7,23.08,20.6,737.18,2
"5570",6.7,173,108,42,18.35,17.1,941.64,1
"5571",8.2,61,87,91,56.56,25.9,1166.04,2
"5572",7.1,83,112,24,50.82,30.8,926.93,1
"5573",6.8,34,84,69,50.99,35.2,731.4,1
"5574",8.5,136,80,97,52.72,27.1,822.38,1
"5575",6.1,120,77,53,21.79,24.9,918.38,0
"5576",8.1,96,90,11,18.81,21.5,1025.5,2
"5577",6.2,175,44,43,34.67,28.1,609.49,0
"5578",8.3,142,20,30,27.36,34.8,1092.55,2
"5579",7.4,58,81,9,15.98,23.7,854.53,2
"5580",8.7,104,104,79,29.69,16.8,1081.67,2
"5581",6.2,113,79,44,15.02,30.6,1078.82,1
"5582",8.1,31,103,31,27.2,33.2,711.59,1
"5583",8.2,47,34,63,41.24,27.8,989.35,2
"5584",8,54,103,87,22.34,36.7,588.47,2
"5585",7.5,62,72,9,17.4,24.2,736.4,2
"5586",6.1,118,58,32,37.65,31.6,835.13,1
"5587",6.5,46,51,10,51.77,23.6,685.37,1
"5588",7.1,125,55,70,50.91,33.9,899.25,1
"5589",8.4,71,115,52,31.57,31.3,630,2
"5590",7.6,96,75,7,40.64,19.8,747.43,2
"5591",9,112,96,57,59.34,25.8,583.9,2
"5592",7.3,171,25,62,22.43,29.9,675.31,2
"5593",7.3,69,100,8,40.68,36.5,683.35,2
"5594",8.9,52,64,113,41.97,36.1,575.49,2
"5595",7.3,27,49,30,49.6,38.2,1012.99,1
"5596",6.7,26,89,85,28.06,18.2,588.29,2
"5597",8.9,63,98,113,45.87,19.2,752.08,0
"5598",7.2,90,100,26,20.25,21.3,1118.33,2
"5599",8.9,91,77,4,28.84,23.5,656.52,2
"5600",7.5,140,29,76,20.02,30.9,619.91,2
"5601",8.1,125,47,98,27.04,26.4,673.98,0
"5602",8.3,94,38,72,21.51,29.8,864,2
"5603",8.3,69,90,85,36.77,36.1,1153.87,0
"5604",6.1,47,103,116,15.76,17.9,854.3,1
"5605",8.1,127,64,96,50.8,27.7,649.85,2
"5606",6.7,106,99,5,48.16,18.8,691.39,2
"5607",6.8,41,54,38,20.29,18.2,917.87,1
"5608",8.6,121,98,95,41.29,29.2,653.13,2
"5609",7.8,102,104,105,40.02,20.3,670.33,2
"5610",8.8,127,24,93,35.49,34.6,1040.32,2
"5611",8.4,91,37,26,26.51,38.4,666.98,2
"5612",6,129,119,66,38.61,32.9,524.6,2
"5613",6.4,108,107,118,36.81,31,968.89,0
"5614",7.1,67,90,10,30.03,21.1,920.3,2
"5615",6.2,159,63,8,55.45,19.3,1098.08,0
"5616",7.9,60,42,1,48.65,20.2,920.71,2
"5617",6.8,71,97,108,41.48,22.9,925.06,0
"5618",8,168,54,7,31.46,37.7,794.39,2
"5619",7.9,158,65,75,58.96,19.5,589.18,1
"5620",8.9,131,42,118,47.8,17.5,784.22,2
"5621",7.4,46,87,63,23.01,19.6,960.44,1
